rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-261.20143760779774,1.0,1.4364074504066229,1.0,1.7650825378314143,0.25,0.11732574403298948,5e-05,0.000101,1859.0763530502895
2,-588.4114742619709,1.0,0.47161573670256757,1.0,0.4443115505226144,0.25,0.1585318914227626,5e-05,0.000101,4218.930917677074
3,-589.3667200464353,1.0,0.46733744067183147,1.0,0.3450587587818366,0.25,0.2334294556706275,5e-05,0.000101,4250.831384737357
4,-227.10425258032376,1.0,1.3113952562997155,1.0,1.4270644537991755,0.25,0.231536527456672,5e-05,0.00010025,2021.8259645851133
5,-926.2905556267553,1.0,3.4934270143594457,1.0,4.509395658031451,0.25,0.6036010020560619,5e-05,0.0001009999893899813,816.8763030760816
6,-338.6601368347924,1.0,1.6661807433517737,1.0,1.257997461019752,0.25,0.9954967836453845,5e-05,0.00011048265202946662,1626.4180832313775
7,-160.14690231198313,1.0,0.9635429414379886,1.0,1.1016386268691685,0.25,0.12227147214246231,5e-05,0.0002751710704815853,2576.1405463420833
8,-195.7610199835355,1.0,0.8640049049786771,1.0,0.29702089833919193,0.25,0.8963573021000799,5e-05,0.000101,2753.4500746827443
9,-634.6485897632549,1.0,0.6758588908680672,1.0,0.8349149137900468,0.25,0.3365226119039532,5e-05,0.00010100000000000002,3179.066280551453
10,-1266.1018404637512,1.0,0.6185035376135595,1.0,0.28654036066414457,0.25,0.08558325608656175,5e-05,0.000101,3798.555323286917
11,-375.60363118348073,1.0,1.5761337788305454,1.0,1.3823949065841865,0.25,0.45158790975430524,5e-05,0.000101,1775.7976000922176
12,-425.9211350249548,1.0,1.8868683104985822,1.0,1.320749559704084,0.25,1.1539869579691677,5e-05,0.000101,1474.1529769687793
13,-223.14404723838197,1.0,1.3124811137348755,1.0,0.33722763516986803,0.25,1.4231004933400677,5e-05,0.00010099999833279272,1991.2601431302571
14,-338.2481035513327,1.0,0.641409029142057,1.0,0.617921276775555,0.25,0.06268702109494274,5e-05,0.0001009999997939815,3533.2242281665526
15,-1228.150769971891,1.0,0.3234459290604671,1.0,0.36151792464324933,0.25,0.06344949129307836,5e-05,0.00010100000000000002,5228.439881876499
16,-162.1715920043055,1.0,0.9491078800056969,1.0,0.6709962293024322,0.25,0.5020268009617006,5e-05,0.000101,2620.0077328648836
17,-165.36433184108088,1.0,0.8816064669683745,1.0,1.0845381366525269,0.25,0.031150417932773483,5e-05,0.00019875320107952323,2756.82234465857
18,-481.6761944597945,1.0,0.6135895662856082,1.0,0.658040278260904,0.25,0.28277108733986395,5e-05,0.000101,3478.4454070676506
19,-693.6636913932317,1.0,0.5361740008680298,1.0,0.738047994985394,0.25,0.12398597409172457,5e-05,0.000101,3798.704293567067
20,-1158.145792824409,1.0,0.5490963522293352,1.0,0.8735611677707592,0.25,0.19660280934375635,5e-05,0.000101,3634.936965547688
21,-510.55242842708424,1.0,2.080510874905837,1.0,2.4858706895577773,0.25,0.18473070319643284,5e-05,0.0001009999902235183,1362.560691027851
22,-240.10726982112448,1.0,0.7344061082095974,1.0,0.5824141234906294,0.25,0.4141538593126008,5e-05,0.00010175,3115.050592653355
23,-161.01319064059527,1.0,0.9909588604087595,1.0,0.0001,0.25,1.2726418435455267,5e-05,0.0001,2515.675813806411
24,-376.274469638621,1.0,1.7640465531736058,1.0,2.439102295958069,0.25,0.0359426786627483,5e-05,0.000101,1532.4192771371245
25,-633.4248424309576,1.0,0.703874561213,1.0,0.4078645991022367,0.25,0.16916310784431784,5e-05,0.000101,3429.551302972257
26,-250.76944246666915,1.0,0.6948277295718581,1.0,0.6904829339046672,0.25,0.10986240210951274,5e-05,0.00012134788858667027,3317.1372356585566
27,-160.369205491564,1.0,0.9432048308992141,1.0,0.13971995515704277,0.25,1.052829605143511,5e-05,0.00016296424607572634,2620.712527391367
28,-160.38041036549072,1.0,0.9783756189915682,1.0,0.39935623544008847,0.25,0.8452431912080609,5e-05,0.000101,2545.4648399766975
29,-445.71347337605454,1.0,0.7623562568924003,1.0,0.0001,0.25,0.6936990593984863,5e-05,0.00010100165043886613,3217.8969263915187
30,-177.16787094588796,1.0,0.8502937115553848,1.0,0.28577309276320717,0.25,0.7306110888137483,5e-05,0.00010099999999999999,2860.536594372644
31,-261.9987125804558,1.0,1.4378047234810631,1.0,1.637642287921549,0.25,0.2408186045661754,5e-05,0.000101,1859.0597296170563
32,-663.6677685491969,1.0,0.45856637978368986,1.0,0.2983190709229153,0.25,0.3253666848062717,5e-05,0.000101,4275.237718082212
33,-161.4595428017535,1.0,1.0010496747676498,1.0,1.1225136439979955,0.25,0.16229135397470112,5e-05,0.00024913468129359075,2496.4581849904835
34,-161.13413880589428,1.0,0.9273641801885211,1.0,1.140435101197132,0.25,0.02282167836486346,5e-05,0.00012601731108590858,2658.5883754313068
35,-737.7092231266713,1.0,2.771979074432077,1.0,3.558405365861562,0.25,0.15496070028176642,5e-05,0.00010099998746170997,1040.8634577032046
36,-173.16893126586064,1.0,0.9438030598207283,1.0,0.8740960126165926,0.25,0.2451669398440419,5e-05,0.000101,2652.201176526449
37,-179.66232796864534,1.0,1.1387542254741014,1.0,0.9376638552785979,0.25,0.5485065274933071,5e-05,0.00010008879950862252,2248.32185258572
38,-367.5520048197876,1.0,0.8874086764825607,1.0,0.5746061322096248,0.25,0.2732971662931848,5e-05,0.000101,2882.4156850455415
39,-160.1554753874281,1.0,0.962634107685593,1.0,1.070667456661115,0.25,0.1550161400133626,5e-05,0.00019232246738914164,2576.7620128882036
40,-984.4934901627289,1.0,0.3596743486764563,1.0,0.0001,0.25,0.436510142626268,5e-05,0.00010099950970173014,4938.337320919502
41,-687.4836655234504,1.0,1.8014642503696943,1.0,3.236562652256254,0.25,0.04778114878378106,5e-05,0.000101,1391.8667022315342
42,-445.3800747175649,1.0,1.0230472790530094,1.0,0.8736270860179158,0.25,0.8813995662647182,5e-05,0.000101,2300.578551599895
43,-935.9176335380632,1.0,3.459895264391504,1.0,3.5453241157805424,0.25,1.2083644084180034,5e-05,0.000101,842.3237526390574
44,-1122.96757316225,1.0,0.34577720289498926,1.0,0.3944844759265229,0.25,0.07424992497059069,5e-05,0.000101,5044.559146403842
45,-212.5797184685797,1.0,1.2400052915300603,1.0,0.3521331908430425,0.25,1.364860851400672,5e-05,0.000101,2069.7941103427315
46,-181.10587754815452,1.0,1.1357997884429538,1.0,1.4364217519565439,0.25,0.07306644319381594,5e-05,0.00016021301689513715,2243.6392078661233
47,-233.79455038160395,1.0,0.8254371020042398,1.0,0.31181485008690774,0.25,0.581987302744252,5e-05,0.00010100000000000002,2970.9250358659297
48,-273.014566498711,1.0,0.9691825357644864,1.0,0.7794207007902042,0.25,0.7085393019777313,5e-05,0.000101,2464.857108618979
49,-274.97045173835215,1.0,1.478683051069189,1.0,1.887797362141335,0.25,0.11904144654575007,5e-05,0.000101,1797.9104865631887
50,-768.6241631566156,1.0,2.930765920480856,1.0,3.903805243797935,0.25,0.24903144986160505,5e-05,0.000101,971.2015408682272
