rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-169.87899247143625,1.0,1.007427686376939,1.0,1.2548091534747146,0.25,0.007999461413685682,0.001,0.000622546932883087,2518.3816349660347
2,-169.52541544845155,1.0,1.0094147607710409,1.0,0.5073248369755051,0.25,0.7631515373906937,0.001,0.0008675548823802773,2512.4923465087327
3,-168.27236935989043,1.0,1.0174675357861596,1.0,1.1200884724855886,0.25,0.1766905215988495,0.001,0.00784810236611234,2490.625602191894
4,-169.87658762077274,1.0,1.0090663933144202,1.0,1.2617106928631132,0.25,0.0038201786555289415,0.001,0.0013102048590948193,2514.960721489902
5,-169.90189049123825,1.0,1.008438920642597,1.0,1.261538693852286,0.25,0.0031394484471821346,0.001,0.00022781089822066303,2516.1913572029393
6,-168.2235630444602,1.0,1.0176912973001189,1.0,1.1457702624284904,0.25,0.15177669410087943,0.001,0.008872050498237149,2490.0044001992474
7,-168.61628803470333,1.0,1.02121086759879,1.0,0.008948827138715627,0.25,1.304734437661552,0.001,0.005358577267536719,2479.1540539938474
8,-169.6336915484979,1.0,1.011109991613757,1.0,1.0877901219960875,0.25,0.18124184690580983,0.001,0.0007467294688793157,2510.6687791233435
9,-169.6615025577442,1.0,1.0080993559492955,1.0,1.0944084901782065,0.25,0.17154905473756427,0.001,0.0006726515279955842,2516.146828591507
10,-169.60766881269245,1.0,1.0101104535516414,1.0,0.7564641677286706,0.25,0.5133388832994169,0.001,0.0006705588498903005,2511.766518747371
11,-169.90247290423673,1.0,1.0097072706071473,1.0,1.2657357531597213,0.25,0.0008061286854483455,0.001,0.0009215115235459237,2513.647043947955
12,-168.1267261013129,1.0,1.017047980512131,1.0,1.1994734886034835,0.25,0.0948353705549563,0.001,0.010901523358290994,2492.1806067182292
13,-169.52650118748073,1.0,1.0096673939988243,1.0,0.9846499841594688,0.25,0.28490438036451027,0.001,0.0009331364250591257,2512.4798711470407
14,-169.54359863548277,1.0,1.0096042810628436,1.0,1.1497997328256713,0.25,0.11844100808708972,0.001,0.0011628395444496244,2513.0992105479727
15,-169.20738960501546,1.0,1.0041087229412045,1.0,1.1754624717350624,0.25,0.08575434579878204,0.001,0.002951083660221748,2523.726818804046
16,-169.478072932164,1.0,1.0109249584717006,1.0,1.082506697865597,0.25,0.18894470633853322,0.001,0.001175884486036992,2509.9401173155366
17,-169.93376320318887,1.0,1.013646643683561,1.0,1.274116997459544,0.25,0.0001,0.001,0.00013754599629849413,2505.005918308437
18,-169.51773520576288,1.0,1.0085222358956363,1.0,1.0776707577194797,0.25,0.18954863562130383,0.001,0.0010622816273998836,2515.038798759349
19,-169.45396761375162,1.0,1.0110392820438752,1.0,0.8621644259004007,0.25,0.41048122852547336,0.001,0.0010695247968737164,2509.30733991338
20,-169.17734190123736,1.0,1.013929510113513,1.0,0.0001,0.25,1.283057709698391,0.001,0.001846021992385694,2501.1378330759967
21,-169.51315571736922,1.0,1.0111001841892364,1.0,0.8302404918086551,0.25,0.44173365848346563,0.001,0.0009114895862046031,2509.4956152267127
22,-169.16728582222572,1.0,1.0109032285209463,1.0,1.019724178046331,0.25,0.2550400053001452,0.001,0.0020197161805955554,2508.6308848322064
23,-169.52391574356136,1.0,1.0083353736732978,1.0,1.0563640591311443,0.25,0.21038979925141674,0.001,0.0010162305603625171,2515.492977129614
24,-168.20796894771087,1.0,1.0168589936872299,1.0,1.1677209528514634,0.25,0.12661280700872418,0.001,0.00893003176592305,2492.4368553814816
25,-169.74560180562457,1.0,1.0077855879914048,1.0,0.4817387921290937,0.25,0.7839002817264241,0.001,0.0003516464975174409,2516.734406715499
26,-169.81987469934205,1.0,1.0095620799750262,1.0,1.0652826597958878,0.25,0.20152873942267946,0.001,0.00021881904301279684,2513.741679725706
27,-169.80989937820857,1.0,1.0094729824622555,1.0,0.019641322114287194,0.25,1.2475132164804306,0.001,0.00020603019971272726,2513.7419548658345
28,-168.58627767039022,1.0,1.0224988513928253,1.0,0.5971593335801427,0.25,0.7203770531855591,0.001,0.006484895013445813,2475.703628141693
29,-169.5597586073609,1.0,1.0080023726860596,1.0,0.6428391937275044,0.25,0.6235688476859844,0.001,0.0008013261814627583,2516.127459371433
30,-169.8272563864353,1.0,1.0091761182349117,1.0,1.1135331681375469,0.25,0.1522666613095737,0.001,0.00021878805449718178,2514.6974256862454
31,-169.26931825959406,1.0,1.0121509997235014,1.0,0.7677393108910114,0.25,0.5090012580528835,0.001,0.0015545617780616094,2506.108195049132
32,-169.7227494522203,1.0,1.0099080739570783,1.0,0.5855325028057923,0.25,0.6829261293059347,0.001,0.00039850817514038673,2512.598733101315
33,-169.57601937723547,1.0,1.0094875374297543,1.0,1.1390675464960835,0.25,0.12918764569088567,0.001,0.0010154405296630472,2513.2568570554836
34,-169.736603656113,1.0,1.0089317844021632,1.0,0.2958292757172391,0.25,0.9719039229606932,0.001,0.000369251341066481,2514.2727221505043
