rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-478.4578506109855,1.0,2.1322728621722624,1.0,3.2567094482134373,0.5,0.4131969344560161,5e-07,0.000101,1276.2173584391458
2,-263.06728524411284,1.0,1.496490128469612,1.0,1.9544778951773534,0.5,0.3781758330087149,5e-07,0.00010174999999999999,1796.2970719221971
3,-765.631977183833,1.0,0.4218303559172262,1.0,0.3729473141479238,0.5,0.13472204208341607,5e-07,0.000101,4737.660505388054
4,-224.39194875645188,1.0,1.3540162421377961,1.0,0.577595020692066,0.5,1.4384971533409683,5e-07,0.00010099999888307542,1979.747308457547
5,-465.62128215289374,1.0,2.0496615840635286,1.0,3.0710782334124573,0.5,0.5089266559284693,5e-07,0.00010100000427625115,1316.4333220583314
6,-300.8073396702829,1.0,1.5753351458941711,1.0,0.9920366140994369,0.5,1.2937618180272414,5e-07,0.00010175,1753.4155773920274
7,-239.62780534398922,1.0,0.7106203139880611,1.0,0.4889444537670537,0.5,0.5456557875381999,5e-07,0.000101,3305.714549211238
8,-195.35335517634752,1.0,1.2017081423561207,1.0,0.561833574860143,0.5,1.3187739468920079,5e-07,0.00010175,2159.3635878872137
9,-366.099540582852,1.0,0.6393740855752056,1.0,0.6363045715093029,0.5,0.13084095262710893,5e-07,0.000101,3657.819226083284
10,-283.1063379506723,1.0,1.5649558087217652,1.0,2.2828593228412837,0.5,0.16371358080532597,5e-07,0.000101,1727.0348520841194
11,-469.6564521568035,1.0,0.921859713766171,1.0,0.7551554541139538,0.5,1.0254368853328226,5e-07,0.000101,2551.8423541256484
12,-179.31823327396518,1.0,1.0363280329980553,1.0,0.9045387085467703,0.5,0.5236900503607778,5e-07,0.0001009999962951123,2508.016174496149
13,-1881.5569539679566,1.0,0.3454966760218581,1.0,0.0001,0.5,0.26081326608045047,5e-07,0.00010100023146066375,5217.446053572215
14,-312.9009784444474,1.0,1.656784680076782,1.0,0.9531387641626957,0.5,1.6990048585154198,5e-07,0.00010099999718366266,1632.5861217916784
15,-774.8436025019353,1.0,3.012469477249134,1.0,3.237824859990121,0.5,1.1656121249304536,5e-07,0.000101,982.1279505401341
16,-2726.1304685945393,1.0,0.504395365918659,1.0,0.0001,0.5,0.20881618215588388,5e-07,0.00010100114062730878,4444.1396283883605
17,-232.43148307390834,1.0,1.3709402782251525,1.0,0.4804518333876445,0.5,1.5286681616426219,5e-07,0.00010100000000000002,1967.3684809673716
18,-718.3812252597621,1.0,0.43026932687364416,1.0,0.00010000000000000002,0.5,0.5360441636282164,5e-07,0.00010099983420439058,4677.444367813031
19,-523.5297322293728,1.0,0.506664622462356,1.0,0.0001,0.5,0.7527637745319761,5e-07,0.00010100152591448015,4172.072212534953
20,-317.7760396576032,1.0,1.5010133410848523,1.0,2.387185878626221,0.5,0.2093567928926761,5e-07,0.000101,1739.9868005912767
21,-753.2532529564679,1.0,0.6643808558028645,1.0,1.0089387615207455,0.5,0.32816940824397295,5e-07,0.00010100000000000002,3281.772943145838
22,-1179.871604795292,1.0,0.7525505444689511,1.0,0.8958541333605252,0.5,0.8778144973453637,5e-07,0.000101,2869.3457236810264
23,-908.2187360953617,1.0,3.700278051925093,1.0,5.556856119033719,0.5,0.14736267303279238,5e-07,0.000101,796.7992228956065
24,-750.8834722841826,1.0,0.4162174581656847,1.0,0.5679830019698623,0.5,9.999999999999999e-05,5e-07,0.00010099886235380718,4751.378624386963
25,-1515.0123382206611,1.0,0.8782156001047103,1.0,1.5207171178615828,0.5,0.7662314986508155,5e-07,0.000101,2456.8667417866445
26,-195.0659831904431,1.0,1.2115418161613833,1.0,1.5489566638917949,0.5,0.3337835681861722,5e-07,0.000101,2148.5818449877315
27,-1112.385422053111,1.0,0.6675073708198114,1.0,0.5920655233233627,0.5,0.9142843217934737,5e-07,0.00010099999999999999,3191.6901251942127
28,-849.4556883830513,1.0,1.7583173397021252,1.0,3.7996702932903665,0.5,0.10728683915211135,5e-07,0.000101,1400.5855390719205
29,-737.0997563128794,1.0,3.115171098490302,1.0,1.4863870249931006,0.5,3.4858501145495637,5e-07,0.00010099999999999999,924.3463165588951
30,-255.34445207865195,1.0,1.4194780289420723,1.0,0.3900055829512955,0.5,1.6444345506652034,5e-07,0.000101,1921.9118667483192
31,-2410.2767247594084,1.0,0.5222231386432676,1.0,0.5985674470714555,0.5,0.8662773725842576,5e-07,0.00010100048067637062,3679.7666693086076
32,-173.48791971027936,1.0,0.8658327868588598,1.0,1.1604409141322731,0.5,0.09542190389077561,5e-07,0.00010100000085318051,2853.73704036874
33,-457.60285759347977,1.0,0.7002171549461318,1.0,0.7795236938842953,0.5,0.4781364940123265,5e-07,0.000101,3222.35000141816
34,-665.4348541102372,1.0,0.7775719985784018,1.0,0.30821378269355515,0.5,0.4392346929461385,5e-07,0.000101,3303.014744848761
35,-238.52380942790575,1.0,1.10745823400052,1.0,0.6831158084467256,0.5,0.7451084155888694,5e-07,0.00010025000000000001,2415.1495862785705
36,-1585.2954172143764,1.0,0.4761834604021382,1.0,0.9616085306581083,0.5,0.12931040913739994,5e-07,0.00010099999999999999,4114.657550326051
37,-1382.0936890896037,1.0,0.3131435897074946,1.0,0.3570716819984913,0.5,0.1355977711560428,5e-07,0.000101,5582.702197317977
38,-1281.324855967099,1.0,0.8273044124570306,1.0,0.4801675923708464,0.5,1.5497142760374905,5e-07,0.000101,2626.477722207165
39,-191.2925815974158,1.0,0.8508727875095518,1.0,0.15499724663877745,0.5,1.1488256876048695,5e-07,0.00010099998957309372,2861.1931579961365
40,-707.2759697957991,1.0,3.005913796762538,1.0,4.495386229404713,0.5,0.35233765916393645,5e-07,0.00010099998645053887,952.0907872233283
41,-408.25847704511125,1.0,0.66929330684806,1.0,0.9395227409194468,0.5,0.20372600051626827,5e-07,0.000101,3364.3299036479402
42,-182.80845974239642,1.0,1.1738736293257266,1.0,0.9711329557721324,0.5,0.775582831755358,5e-07,0.000101,2229.0254471673907
43,-342.24840721255583,1.0,1.5687105888211774,1.0,0.3388162561091804,0.5,2.4047005741825602,5e-07,0.0001010000007590568,1669.046667409222
44,-234.186078710275,1.0,1.3900650169160114,1.0,0.9200446129943949,0.5,1.2439379277161107,5e-07,0.00010099999538261825,1913.6520693523328
45,-191.96851099898817,1.0,0.8324516354582654,1.0,0.00010000000000000002,0.5,1.2608974768097423,5e-07,0.00010099992303781728,2916.292578857196
46,-623.6162916715934,1.0,0.5938181433931096,1.0,0.7860871018518483,0.5,0.2976161415527437,5e-07,0.000101,3635.259288102735
47,-510.0605340539772,1.0,2.284938859015436,1.0,2.2071175006855364,0.5,1.6468767878300656,5e-07,0.00010175,1206.465622502011
48,-1127.2903855119655,1.0,0.8575678279706671,1.0,1.8009751040343924,0.5,0.23406559965155005,5e-07,0.000101,2571.7880100752513
49,-886.5682520449639,1.0,0.4200507547245614,1.0,0.38782398712044847,0.5,0.30317877042753666,5e-07,0.000101,4671.662035949421
50,-501.69531756830673,1.0,1.1345922802329813,1.0,2.1392676792080683,0.5,0.1183024351068225,5e-07,0.000101,2129.3114192697453
