rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-264.11118398523547,1.0,1.3225683995523607,1.0,0.7819041702957319,0.25,0.7024663022687727,5e-07,0.00010025000000000001,2067.8841580142566
2,-197.44127662341702,1.0,1.1927262500803801,1.0,1.476153562383348,0.25,0.12002634492436268,5e-07,0.00010099999899588973,2154.372694623003
3,-176.7649326978999,1.0,0.9322719850868942,1.0,1.0640131606896248,0.25,0.10314016909080274,5e-07,0.00010099999934350035,2649.732022720838
4,-595.071668963232,1.0,2.521850793932616,1.0,2.1101545734260343,0.25,1.6242184716034016,5e-07,0.00010099999411026347,1098.0353595494566
5,-180.54715593270691,1.0,1.1252719254998949,1.0,1.1760599815080715,0.25,0.19007890852476536,5e-07,0.000101,2307.389603421798
6,-210.95983824264067,1.0,0.9293508257512513,1.0,0.7796547665944077,0.25,0.23528197723693856,5e-07,0.000101,2725.135805280311
7,-285.16032441890513,1.0,0.9193777245685135,1.0,0.6577226387195012,0.25,0.2589317955254832,5e-07,0.000101,2791.7057739974694
8,-357.86088545755905,1.0,0.7687062023370806,1.0,0.5800496884679848,0.25,0.15175704536116097,5e-07,0.00010024999776630584,3181.4405662026247
9,-217.33106518999224,1.0,0.8075732811379938,1.0,0.7956459666246618,0.25,0.11966587069264747,5e-07,0.00010099999707977087,2995.9526041343206
10,-646.2712907965356,1.0,2.529566061826979,1.0,2.896221009363428,0.25,0.17960033780059864,5e-07,0.00010099987439975947,1166.276234400475
11,-189.99407353126253,1.0,1.1474678236149047,1.0,1.3937408403316114,0.25,0.13221223423962677,5e-07,0.00010099999989785076,2225.6706368151126
12,-500.1250937928087,1.0,0.5537862761316656,1.0,0.358762426247169,0.25,0.3716692415689441,5e-07,0.00010100002657701994,3800.7009524441305
13,-638.0276404406366,1.0,0.47778005851146593,1.0,0.41792603814693025,0.25,0.08799960063946521,5e-07,0.000101,4232.238631651299
14,-857.2604885743035,1.0,0.44460458567287414,1.0,0.0001,0.25,0.3971679053420431,5e-07,0.00010100184030804322,4428.9470210086065
15,-215.6382667112141,1.0,1.3296845525347187,1.0,1.6377094219949286,0.25,0.06714881586329575,5e-07,0.000101,1992.9047487349599
16,-989.758024075543,1.0,0.43390515028373794,1.0,0.4852056940493961,0.25,0.17018329170009808,5e-07,0.000101,4395.529380397228
17,-1224.5798201922385,1.0,0.3849833121824391,1.0,0.3622418423317107,0.25,0.2279702414262391,5e-07,0.000101,4728.1716656647695
18,-219.1361707007278,1.0,1.2972860280405865,1.0,1.0746866171356755,0.25,0.4836899817447718,5e-07,0.000101,2065.9613459395814
19,-630.2019104362657,1.0,2.632876503736277,1.0,3.1051534251751356,0.25,0.33716418048066016,5e-07,0.00010099998811136484,1099.3745727990301
20,-505.08007057781265,1.0,0.7485123612315472,1.0,0.2520915759832446,0.25,0.9543659571110894,5e-07,0.000101,2983.2341173183327
21,-1803.491871625724,1.0,0.7198746822405574,1.0,9.999999999999999e-05,0.25,0.13158154462040472,5e-07,0.00010100017345881646,3879.282591781892
22,-257.8718678707745,1.0,0.9286770310065546,1.0,0.7910127611483323,0.25,0.16175236876488516,5e-07,0.000101,2757.6316484183017
23,-819.4095733125735,1.0,0.4225243179473014,1.0,0.2189625389185006,0.25,0.21411325373763213,5e-07,0.00010100000674616063,4537.3527680962225
24,-337.0199762521112,1.0,1.7076242945834648,1.0,2.210979538697955,0.25,0.19688833032016093,5e-07,0.000101,1574.2603220520402
25,-482.3823722120382,1.0,1.5484837785599894,1.0,2.523891082432352,0.25,0.06857413431443694,5e-07,0.00010099999981515025,1631.70262338648
26,-520.5050433790451,1.0,0.5234044273288834,1.0,0.00010000000000000002,0.25,0.5740392933969689,5e-07,0.00010100048888395632,4001.712285501138
27,-580.8446810801718,1.0,0.4961831545887551,1.0,0.33532053539678974,0.25,0.20921804220444237,5e-07,0.000101,4131.708748588425
28,-267.3205957894635,1.0,1.2958321576231424,1.0,1.798361067757462,0.25,0.10001100161924696,5e-07,0.000101,1968.613761864224
29,-978.2897456637216,1.0,0.3776589912147605,1.0,0.3034958650570779,0.25,0.12935240323106764,5e-07,0.000101,4812.762762500225
30,-313.12075012216394,1.0,1.661854068731926,1.0,1.9532731295314778,0.25,0.3130038505269537,5e-07,0.000101,1626.7160417022117
31,-980.7403529821452,1.0,0.37696112876423954,1.0,0.0001,0.25,0.41620286210772145,5e-07,0.00010099932549986716,4817.950843128157
32,-878.1834520178954,1.0,0.43151456315036424,1.0,0.4985211033581106,0.25,0.10102899401490874,5e-07,0.000101,4433.5980324305165
33,-570.5885052305355,1.0,2.4833994649141866,1.0,3.0379798217234417,0.25,0.4664445948685302,5e-07,0.000101,1130.755232148153
34,-515.533147936067,1.0,0.7274062231644681,1.0,0.464436045394827,0.25,0.1551844245429361,5e-07,0.000101,3345.7360751577057
35,-950.0774194940428,1.0,0.615080058029422,1.0,0.7613498210843227,0.25,0.357606019424167,5e-07,0.000101,3382.9335588202403
36,-189.94487367797444,1.0,1.0036449234575782,1.0,0.9800033755076554,0.25,0.16077550867038853,5e-07,0.000101,2554.4396425966734
37,-557.5724000803847,1.0,0.6095557561491407,1.0,0.6906544149411373,0.25,0.23086370316772772,5e-07,0.000101,3502.539680570321
38,-762.882999790473,1.0,3.1601258980100497,1.0,3.6430377912406473,0.25,0.8970332144802717,5e-07,0.00010099999088013279,902.3067671251056
39,-916.1740286187027,1.0,0.4777988767906876,1.0,0.5972503569005694,0.25,0.15414198001786344,5e-07,0.000101,4117.03809222978
40,-211.1986846177296,1.0,0.8397791319992683,1.0,0.7183006151530127,0.25,0.3761527468326451,5e-07,0.000101,2843.8501385603813
41,-452.6695263636081,1.0,2.093651477632192,1.0,2.4773218895095597,0.25,0.2602113740581489,5e-07,0.000101,1347.905181948177
42,-502.22932216776843,1.0,0.9027435277212099,1.0,1.395274217937835,0.25,0.12638693519457692,5e-07,0.000101,2556.014587944319
43,-376.56311364568614,1.0,1.2109310611188633,1.0,0.9931923627907723,0.25,0.18410334622479807,5e-07,0.000101,2289.954861794245
44,-324.4139632138566,1.0,0.8397011096305071,1.0,0.32474232438009926,0.25,0.4861666378957073,5e-07,0.000101,2990.5006511312235
45,-1439.8673568977974,1.0,0.6097226216791671,1.0,0.0001,0.25,0.30445633469767003,5e-07,0.00010099836901527038,3875.669731436613
46,-186.98257728051476,1.0,0.9465667128600136,1.0,0.6267109825823867,0.25,0.45707157409600524,5e-07,0.00010099999839624185,2664.938388450955
47,-210.3748100098905,1.0,0.8132059085151955,1.0,0.2931949236692349,0.25,0.7309028099968733,5e-07,0.00010099999999999999,2929.46532017297
48,-358.43451419843774,1.0,0.6937588772585239,1.0,0.7406036989221774,0.25,0.23307853178834206,5e-07,0.000101,3229.2764740662838
49,-187.2853233151593,1.0,0.9058457043197052,1.0,0.909817474390973,0.25,0.13775709102093864,5e-07,0.00010099999664002093,2747.859260515371
50,-327.333859286246,1.0,0.900539623040677,1.0,0.7471764621862351,0.25,0.6236572647420021,5e-07,0.000101,2617.020439580634
