rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-165.3838636366361,1.0,1.1047578542647924,1.0,0.13673483108523166,0.5,1.7840721261680028,0.1,0.08619729305381985,2244.5943161469645
2,-165.38106376470276,1.0,1.1050590390222204,1.0,0.1025170890783667,0.5,1.8198080779926944,0.1,0.08617148147981274,2243.8957750913924
3,-165.4304726013963,1.0,1.0977768666430516,1.0,0.383304242116151,0.5,1.5069077242254423,0.1,0.08693236102665028,2260.3626394225503
4,-165.37898773936138,1.0,1.10413541492494,1.0,0.05529226397718457,0.5,1.8656385578657533,0.1,0.08626303441136215,2245.4829048768593
5,-165.3802324243032,1.0,1.1051686081554166,1.0,0.09039962675301166,0.5,1.832403393374568,0.1,0.08615908794093935,2243.655360087988
6,-165.5975802710322,1.0,1.0696969032050876,1.0,0.7467644208346483,0.5,1.025691641392146,0.1,0.09117832185143379,2326.450804095177
7,-165.37744728615667,1.0,1.1054540382258642,1.0,0.0031799607455992676,0.5,1.9212257130036705,0.1,0.08613469738229744,2242.9521128432957
8,-165.40362282912915,1.0,1.102352214282455,1.0,0.2740288896460306,0.5,1.6355244630201178,0.1,0.08647445856486838,2250.0670304330347
9,-165.37767045779498,1.0,1.1054368462846789,1.0,0.025062986327260138,0.5,1.8993451826388303,0.1,0.08613898859688279,2242.966782928499
10,-165.37804594562652,1.0,1.1038704998043078,1.0,0.0012639808416403968,0.5,1.9187117412351278,0.1,0.08618078006588668,2246.0850779972566
11,-165.38646043139212,1.0,1.1044862010648304,1.0,0.1619763108482834,0.5,1.7574323277040205,0.1,0.08623845583461232,2245.2340364266083
12,-165.38043217273054,1.0,1.1044994511121085,1.0,0.09109598308076154,0.5,1.8302757558293863,0.1,0.08620812620345551,2244.8597729797475
13,-165.46942521825167,1.0,1.0925719770517601,1.0,0.4996615368012349,0.5,1.3668738188196874,0.1,0.0877142548489272,2272.5439925971027
14,-165.38205382604446,1.0,1.1049621110104602,1.0,0.11459236526474106,0.5,1.807269592450618,0.1,0.08618231185104946,2244.1135359328505
15,-165.5860796958567,1.0,1.0698540125526712,1.0,0.7220753284318125,0.5,1.0550066161046499,0.1,0.0906986146632917,2325.0903600038987
16,-165.70704403785456,1.0,1.048703695544606,1.0,0.8735550148379797,0.5,0.8164775946766368,0.1,0.09513802461928403,2378.0168839300677
17,-165.3855441056682,1.0,1.1045708382574706,1.0,0.15351027484452395,0.5,1.7663713934549319,0.1,0.08622604315448819,2245.0276891234275
18,-165.3874451097276,1.0,1.1046225725829855,1.0,0.17079751007554694,0.5,1.7488533316262624,0.1,0.08625234038857761,2244.974555212461
19,-165.39238205334084,1.0,1.1038084224474338,1.0,0.20808271511003132,0.5,1.708016103245022,0.1,0.08631811990730769,2246.7993129293286
