rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-8561.901035593168,1.0,1.1659221104726991,1.0,0.4207355290932984,0.25,0.8462007513502235,5e-07,0.00010099999897031981,229276.87737139367
2,-127990.0539827334,1.0,0.9375960236502703,1.0,1.9908553174137995,0.25,0.1607370934987532,5e-07,0.00010100000000000002,229106.8777572129
3,-19271.560635828086,1.0,1.0875514360275305,1.0,1.4478494067058423,0.25,0.30158967260234126,5e-07,0.000101,221561.76188493706
4,-32193.281021888062,1.0,2.207608644683931,1.0,1.8602150604887355,0.25,1.252635339600516,5e-07,0.000101,125275.37902208665
5,-30961.784189188216,1.0,2.100520847693223,1.0,2.9566924629084914,0.25,0.16275829150148327,5e-07,0.00010100000118329061,128866.37228861386
6,-156205.16781699995,1.0,0.2856836026806616,1.0,0.3416808781849636,0.25,0.06997900027823564,5e-07,0.000101,557410.7567560481
7,-8159.700616011498,1.0,0.9337866065576181,1.0,1.3320636350240023,0.25,0.022221604424023753,5e-07,0.000101,256132.5317455519
8,-42905.409954046365,1.0,0.8081245668723936,1.0,0.42685120933088905,0.25,0.9790051759012209,5e-07,0.000101,276184.7026097624
9,-149465.52156511508,1.0,0.816591652499103,1.0,0.26918125246942504,0.25,0.06472912401339947,5e-07,0.000101,340550.98439767526
10,-18291.8634165405,1.0,1.3998226761725852,1.0,2.1807523071512835,0.25,0.01740133665647764,5e-07,0.000101,180572.80069770888
11,-91102.25808384619,1.0,0.9116168281705379,1.0,0.4159524937153345,0.25,0.1579365123063035,5e-07,0.000101,301764.0194854952
12,-36584.78793920066,1.0,2.3479565785788354,1.0,1.8948479457432041,0.25,1.4283788203932974,5e-07,0.00010099999808219685,118424.0646164198
13,-116218.02119300765,1.0,0.4206699457431128,1.0,0.3274965084525211,0.25,0.4082369329522276,5e-07,0.000101,441827.5925024486
14,-45542.605663932794,1.0,1.0058787538392817,1.0,1.7651924886031807,0.25,0.06368142252362516,5e-07,0.000101,229343.50067574173
15,-6286.974179173318,1.0,0.7738251135598888,1.0,0.3641215674626117,0.25,0.52360919020067,5e-07,0.000101,307173.2324717292
16,-57721.9406169795,1.0,0.4368893198828179,1.0,0.3221574588427868,0.25,0.16340188064170183,5e-07,0.000101,443041.418368555
17,-53248.09970627253,1.0,0.4566855564587248,1.0,0.302504624375953,0.25,0.27483235311220355,5e-07,0.000101,429237.52692393906
18,-7775.1346259929305,1.0,1.4398087856541102,1.0,1.7357175993584357,0.25,0.15064459614511747,5e-07,0.00010175,185002.86780762253
19,-1499.0583089863867,1.0,0.8988909032546548,1.0,0.6174995245568886,0.25,0.45673039559897655,5e-07,0.000101,273803.10902395874
20,-181955.24812889734,1.0,0.5023698501350851,1.0,9.999999999999999e-05,0.25,0.06878768256158474,5e-07,0.00010100017376130271,429029.749658749
21,-2141.3583440769726,1.0,1.2001678825203905,1.0,0.5887684426606221,0.25,0.9531838644711912,5e-07,0.00010174999999999999,215730.42723663893
22,-11411.716801539755,1.0,0.8737743706233223,1.0,0.6843023320462277,0.25,0.203000549686575,5e-07,0.00010024999695338193,287576.22690632695
23,-4313.85394250336,1.0,1.2279316234558961,1.0,1.254760077259626,0.25,0.4372240038948439,5e-07,0.00010099999913044334,208266.07342190843
24,-51778.487275521285,1.0,2.843924065907696,1.0,3.532173854179666,0.25,0.37996616847182924,5e-07,0.0001009999900531033,100508.58651906528
25,-1859.5263767160723,1.0,0.965633779273819,1.0,1.2394077146339806,0.25,0.04895064206190836,5e-07,0.000101,253881.34178202593
26,-63892.31526330016,1.0,0.44714777124632876,1.0,0.22087438241956175,0.25,0.2023631775495094,5e-07,0.00010100000599477529,439521.40715085407
27,-10908.733382779323,1.0,1.5418026829346294,1.0,1.927209686731828,0.25,0.15276526834067003,5e-07,0.000101,173332.332348985
28,-22264.179752005162,1.0,0.8684763108787759,1.0,0.7308672971179835,0.25,0.07251429961937254,5e-07,0.00010099999992736048,293258.3430136948
29,-14343.991792088946,1.0,0.7912476333468972,1.0,0.6722307137029011,0.25,0.120796078632449,5e-07,0.000101,308702.46826360375
30,-97091.4775866074,1.0,0.3567699431917064,1.0,0.3900781318262428,0.25,0.07997394762010586,5e-07,0.000101,494420.02478372457
31,-97760.28649908525,1.0,0.343631198262172,1.0,0.29713233941290507,0.25,0.08793748949754338,5e-07,0.000101,503821.24969547207
32,-88885.99401161842,1.0,0.613073871792983,1.0,0.4333199161563505,0.25,0.7350901186104166,5e-07,0.000101,335320.7338703142
33,-23690.441450159808,1.0,0.6276512036689879,1.0,0.3634241653074943,0.25,0.2760786423498025,5e-07,0.00010099999760012267,358750.7816644369
34,-32073.41009786638,1.0,0.5349241891076897,1.0,0.4984823325933264,0.25,0.11744435639801609,5e-07,0.000101,392133.2190244742
35,-26278.576700204623,1.0,2.0117809454416906,1.0,2.774023454361302,0.25,0.07535220788803218,5e-07,0.00010100000071454389,135834.73643098204
36,-63240.95016175816,1.0,0.49643895503682767,1.0,0.3551882941071205,0.25,0.06863279510062935,5e-07,0.000101,416997.30700100213
37,-83733.3694662749,1.0,0.4708608355276229,1.0,0.6210196791439656,0.25,0.15504871735696749,5e-07,0.000101,412466.5713905521
38,-71223.51879226198,1.0,0.4938373181719995,1.0,0.6159015966747288,0.25,0.17587171665779777,5e-07,0.000101,400668.67870169756
39,-42971.83248687362,1.0,2.4282553518910857,1.0,2.2342891508114646,0.25,1.5231305998395221,5e-07,0.00010099999542555822,111672.37148183613
40,-38032.260161254446,1.0,0.5235996248987698,1.0,0.4652818341270997,0.25,0.22316653178007276,5e-07,0.000101,393020.46838021016
41,-58986.1654222367,1.0,3.1082256110438347,1.0,3.957615381498214,0.25,0.4066058189735438,5e-07,0.00010099999999999999,92028.2028784998
