rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-516.0722878562485,1.0,0.7080873114767465,1.0,0.5256727562005215,0.25,0.06584657017160751,5e-05,0.000101,3411.2183159443593
2,-331.7066246414451,1.0,0.6041797962530812,1.0,0.6967779543079948,0.25,0.027480073670686684,5e-05,0.000101,3626.4187807614153
3,-359.38936306639175,1.0,0.791327142529628,1.0,0.6327902518173424,0.25,0.09437050813876695,5e-05,0.000101,3136.955849258682
4,-1039.479035060688,1.0,3.9171629839436655,1.0,4.999603569261026,0.25,0.29481884208936493,5e-05,0.000101,755.2115366266195
5,-658.7436279049838,1.0,0.45136681905846177,1.0,0.2790003598367419,0.25,0.28062031438443424,5e-05,0.00010100002380079527,4342.223689367382
6,-458.45206349003547,1.0,0.5250896496581662,1.0,0.29727763540497504,0.25,0.30101658965103695,5e-05,0.00010100001824177258,3983.5810611710995
7,-524.9545621007745,1.0,0.49431687476201136,1.0,0.05075180498535869,0.25,0.5187388182265225,5e-05,0.00022662664098255583,4129.48103230373
8,-253.81783836913274,1.0,0.8467923640435873,1.0,0.32154061057070343,0.25,0.5296667384727985,5e-05,0.00010099999999999999,2954.859121579236
9,-152.7313134991336,1.0,0.9811492592481166,1.0,1.0963087179424258,0.25,0.1044830831294338,5e-05,0.00012766319067804952,2561.0920995362894
10,-152.94340092584864,1.0,0.9668124362956226,1.0,1.0134687841648045,0.25,0.15889434196944865,5e-05,0.00012630782479688328,2594.6021286875143
11,-495.43390276943387,1.0,0.7506258600902787,1.0,0.2644104867003182,0.25,0.9554443900000604,5e-05,0.000101,2973.0092828067754
12,-155.80914228068914,1.0,1.0287112995634868,1.0,1.1596978654446395,0.25,0.13226403551214494,5e-05,0.0001480053323505227,2456.7410362833284
13,-579.909667120336,1.0,2.384388451520627,1.0,2.487941822098738,0.25,0.6835865296202742,5e-05,0.00010174999999999999,1195.2513721286614
