rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-283.94520100342925,1.0,0.9997558809072036,1.0,0.9449727177849997,0.25,0.30094411885557754,0.1,0.07499164015271108,250512.59705901932
2,-283.945231441925,1.0,0.9997660153181966,1.0,0.9450550352402757,0.25,0.30086624673954604,0.1,0.07500100753196617,250510.9574864571
3,-283.94517476909095,1.0,0.9997709286032918,1.0,0.9448911498009743,0.25,0.30106176556815134,0.1,0.07498207952579831,250509.04192454228
4,-283.9452012767433,1.0,0.9997688597376974,1.0,0.9450215606563849,0.25,0.30090127182836984,0.1,0.07499498338698517,250510.5035444924
5,-416.1011741000766,1.0,1.0274219903552981,1.0,0.02876746251906551,0.25,1.343778257183948,0.1,0.057569511205402595,242159.56771870883
6,-283.9452507672686,1.0,0.9997946291905256,1.0,0.9447918199242915,0.25,0.30119715942209013,0.1,0.07496376828406846,250504.26562460602
7,-416.1654559786475,1.0,1.0274203383419873,1.0,0.0001,0.25,1.3724882043974511,0.1,0.05756365131545137,242158.7714153205
8,-283.9451696460601,1.0,0.9997747435446462,1.0,0.9449135793300707,0.25,0.3010366974250591,0.1,0.07498293233785959,250508.6009520331
9,-283.94518325660465,1.0,0.9997638707596526,1.0,0.9449605436282007,0.25,0.3009595506918612,0.1,0.07498935828882548,250511.3426814681
10,-283.9474442470455,1.0,0.9996957545084298,1.0,0.9457464506516982,0.25,0.2999272916440781,0.1,0.07509387831574471,250530.6542618793
11,-398.30555273730715,1.0,1.0238466129775095,1.0,0.42190448845781564,0.25,0.9303347801549865,0.1,0.05852931808164201,243279.71689744416
12,-283.9451688219706,1.0,0.9997771869085369,1.0,0.9449166866498567,0.25,0.30104127538541603,0.1,0.07498246949421308,250507.94213784338
13,-283.9451686497341,1.0,0.9997755528264188,1.0,0.9449146557325933,0.25,0.3010388131274652,0.1,0.0749824141607326,250508.35591967532
14,-283.94517172212363,1.0,0.9997788497802553,1.0,0.9448970541175737,0.25,0.30107071603995506,0.1,0.07497999878746012,250507.3164043268
15,-283.94517067843844,1.0,0.9997777295425806,1.0,0.9448897992311539,0.25,0.3010727423553653,0.1,0.07497949068349972,250507.68988210734
16,-283.9451800455281,1.0,0.9997697512112074,1.0,0.9449170881520972,0.25,0.3010150612408505,0.1,0.07498161569495063,250510.03707886214
17,-283.9451693131923,1.0,0.9997742961064267,1.0,0.9449281564308275,0.25,0.30102223959479285,0.1,0.07498442734617378,250508.65336170598
18,-283.9452151470032,1.0,0.999785368460425,1.0,0.9447944500246112,0.25,0.30119810398036806,0.1,0.07496960216811734,250505.43143440544
19,-283.9451701024591,1.0,0.999774758100479,1.0,0.9449344972970558,0.25,0.30101278943970716,0.1,0.07498409889975001,250508.71076720807
20,-283.9451870670164,1.0,0.9997724914558912,1.0,0.9449919239535122,0.25,0.30094004004263364,0.1,0.07498989710510368,250509.62983447663
21,-283.94516872417444,1.0,0.9997760405611259,1.0,0.944912167365656,0.25,0.30104391836632904,0.1,0.07498211643741029,250508.181792124
22,-283.9461096637824,1.0,0.9997237432254606,1.0,0.9454610181917416,0.25,0.3002969251684856,0.1,0.07504800652769547,250523.39071905505
23,-283.9451687110268,1.0,0.999775441648948,1.0,0.9449139894494903,0.25,0.30104064500983707,0.1,0.07498219049143906,250508.3242492831
24,-283.9451787477301,1.0,0.9997667654675725,1.0,0.9449537153552839,0.25,0.300984303889209,0.1,0.07498829180298637,250510.20866844858
25,-283.9451687549663,1.0,0.9997766917394099,1.0,0.9449174987216492,0.25,0.30103750441016225,0.1,0.07498223360658705,250508.1313636245
26,-283.94519379625854,1.0,0.9997733024266411,1.0,0.9448811593904883,0.25,0.3010767122287771,0.1,0.07497523394469312,250508.50184604997
27,-283.9452918237148,1.0,0.9997938679300132,1.0,0.9447579526653412,0.25,0.30127061916115155,0.1,0.07495949092968428,250502.77559010312
28,-283.9451710617577,1.0,0.9997756063461937,1.0,0.9449288044218557,0.25,0.3010191297507529,0.1,0.0749827493434197,250508.5661539437
