rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-174.47630600894638,1.0,0.9873810706990205,1.0,1.112331004515653,0.25,0.15188231425795629,0.001,0.0011082131983103775,2498.9570135052936
2,-176.50639632812596,1.0,0.9457278894867702,1.0,0.9388715562823189,0.25,0.24903762143305105,0.001,0.00039225467252465145,2592.4924498627975
3,-174.16473010319316,1.0,0.9925994069349495,1.0,0.9028412273867444,0.25,0.37497115465010583,0.001,0.002403166444222316,2486.1050811596474
4,-174.20970035243505,1.0,0.9941446042343393,1.0,0.014421830330428891,0.25,1.2710505801374274,0.001,0.0025501802263691955,2481.0432084148474
5,-174.75070050490768,1.0,0.9935662077940943,1.0,0.2745869891064889,0.25,0.9967798208616655,0.001,0.000121135545889658,2487.2906161720625
6,-174.71921343244676,1.0,0.988478873770206,1.0,1.2322300924770437,0.25,0.031467744967425736,0.001,0.00040356837640018536,2497.594325386838
7,-174.69205712156497,1.0,0.9879060193227377,1.0,1.2498907436459366,0.25,0.012169397423738133,0.001,0.0012681480497525883,2499.0747427537367
8,-174.28538073597156,1.0,0.9889619241815099,1.0,1.1967725012321802,0.25,0.0705431975696493,0.001,0.0024713579548891157,2495.448470644234
9,-174.14566472174255,1.0,0.993269954040627,1.0,0.836110683666749,0.25,0.44442027552506064,0.001,0.002576124118161677,2484.086556978103
10,-174.67466993327267,1.0,0.9888121299843525,1.0,0.4178429793069508,0.25,0.8469263142259594,0.001,0.0003031876116409181,2496.7051625924682
11,-178.944120756122,1.0,0.9279811576877594,1.0,0.8375825632785615,0.25,0.3143738022210894,0.001,0.0003555141319651123,2635.8803688069024
12,-174.566688859939,1.0,0.9884918249029543,1.0,1.1237951728499938,0.25,0.14008113342843204,0.001,0.0007594278333333447,2497.507097661552
13,-174.18994658389778,1.0,0.9943870696463992,1.0,0.18864754481669768,0.25,1.0979379652031682,0.001,0.00271330399547198,2480.2573481526138
14,-174.74073345897958,1.0,0.9881799875113356,1.0,0.18275306328556812,0.25,1.080635602506416,0.001,0.0001,2498.1533678834858
15,-174.49679354632406,1.0,0.9889127880648048,1.0,1.0628068224795413,0.25,0.2037215930775461,0.001,0.0009557917610084214,2495.8386304895316
16,-174.72155251994246,1.0,0.9878989032694255,1.0,1.192585674576237,0.25,0.06977292064634302,0.001,0.00023812377637587656,2498.9638237081913
17,-174.11182296729908,1.0,0.9893696692494318,1.0,1.1082893670348755,0.25,0.16221836105425447,0.001,0.002781414811897947,2493.5917326554627
18,-175.9509805016905,1.0,0.949175341326443,1.0,1.0527582091666017,0.25,0.14691043906463466,0.001,0.000334374817720265,2582.1818207128276
19,-175.73108834317907,1.0,1.0066276750563101,1.0,0.4286304808877057,0.25,0.914920797338603,0.001,0.010090413286571957,2441.4184987964445
20,-174.14220536734211,1.0,0.9963425930880396,1.0,0.03638776221180738,0.25,1.2589838913656168,0.001,0.0037345199515845065,2474.1252462007496
21,-174.13778576208796,1.0,0.9941931645609536,1.0,0.6577478362233752,0.25,0.6272820204798305,0.001,0.002848535199029638,2481.041671622167
22,-174.59098667503983,1.0,0.9889751301764402,1.0,0.5167919628880964,0.25,0.7496186348121516,0.001,0.0005796312174451918,2495.8215973450865
23,-172.9394010744275,1.0,0.9941819319982401,1.0,1.2711415906526724,0.25,0.014609578125425546,0.001,0.047479413721314555,2480.673102694337
24,-174.6745237568484,1.0,0.9904113670809758,1.0,1.0364258698031596,0.25,0.2307272187723492,0.001,0.0003236911349318122,2493.450838517853
25,-174.34745929516066,1.0,0.9856562605062374,1.0,1.1300299274471222,0.25,0.13203507617544394,0.001,0.0017544943823070147,2502.2955850572694
26,-174.58446158962334,1.0,0.9892703059155487,1.0,1.0359755084730757,0.25,0.22966650781418127,0.001,0.0006198587245187902,2495.6864649316826
27,-175.00782439523454,1.0,0.9622738691243582,1.0,1.05826030567078,0.25,0.1638045392213531,0.001,0.0015949982479740016,2552.9569339811937
28,-174.5990919278983,1.0,0.9885089428615368,1.0,0.8416097083905274,0.25,0.42232422468967784,0.001,0.0005511028594717131,2497.468691578044
29,-174.2701169604995,1.0,0.9941149679355108,1.0,0.059538507159073446,0.25,1.2244447176791255,0.001,0.0020998212758468636,2481.6371206428157
30,-174.6509725805637,1.0,0.9886418578595662,1.0,0.02500721509312531,0.25,1.240246785994247,0.001,0.00038677928166520913,2496.7662103657226
31,-174.12755409432697,1.0,0.9962786163456254,1.0,0.3351557763021877,0.25,0.9592952975202916,0.001,0.003718128092183723,2474.51816936117
32,-174.6628642382364,1.0,0.9847500472198252,1.0,1.0956720104487485,0.25,0.1612846467742159,0.001,0.0004363184522116734,2505.6641785644333
33,-174.40369929137654,1.0,0.9903980374968873,1.0,0.8897427840279167,0.25,0.3803144750795133,0.001,0.0012555782984846474,2492.3202677006293
34,-174.33354552335555,1.0,0.9924489557607715,1.0,0.0001,0.25,1.2779937785914335,0.001,0.00170087890864802,2486.310615093914
35,-174.6001368736035,1.0,0.9885473878838853,1.0,1.124406530307061,0.25,0.13977936837571275,0.001,0.0006288495605508901,2497.301853843355
36,-173.74640064966547,1.0,0.993263336822984,1.0,1.1558359912039622,0.25,0.12498628405514917,0.001,0.005661366947901945,2483.938889619239
37,-174.6808683641999,1.0,0.9880450133565767,1.0,1.1123644178217826,0.25,0.14882082424661205,0.001,0.00034297570687751657,2499.232670786777
38,-174.69457284819418,1.0,0.988946829077834,1.0,0.9921084136663989,0.25,0.2733532928154482,0.001,0.0002525597360705504,2496.2167166633126
39,-174.68279415578135,1.0,0.9855741217301396,1.0,1.1580821048280225,0.25,0.1015187827073125,0.001,0.00038409898268199674,2503.406341065821
40,-174.22523425325477,1.0,0.989993671590218,1.0,1.2021562207382577,0.25,0.06653979089437646,0.001,0.0028898500446016104,2493.4244922497237
41,-174.37151434862156,1.0,0.9917391036523875,1.0,0.635851364403004,0.25,0.6387292158739598,0.001,0.0014250228097656417,2488.634892988456
42,-174.61123564385417,1.0,0.9892623055070358,1.0,0.9171246402363418,0.25,0.34841342738110603,0.001,0.0005052412050961544,2495.7428176724084
43,-174.5636902553453,1.0,0.988428188793937,1.0,1.2281246374084398,0.25,0.03554924036179664,0.001,0.0014610309490648303,2497.6776406117915
44,-174.22223965685754,1.0,0.9926007639593977,1.0,0.8344516519709728,0.25,0.4433443380636323,0.001,0.0021081876453654326,2486.1157856057625
45,-293.22960252065377,1.0,0.6905364409094155,1.0,0.47392750424649677,0.25,0.3034358829594713,0.001,0.00030972585281990606,3307.6632087633116
46,-174.51152854791144,1.0,0.990288348482034,1.0,0.4051889095934864,0.25,0.8650099142675951,0.001,0.0008735989439444873,2492.451468241361
47,-174.54288661105062,1.0,0.9901177803067309,1.0,1.1331888329322615,0.25,0.13348700753107684,0.001,0.0008626976050932172,2494.061725509062
48,-174.63228176554225,1.0,0.9833037690964541,1.0,0.0001,0.25,1.2564957039071576,0.001,0.0005740961081741091,2507.936468318887
49,-174.48324774131174,1.0,0.9898516674046159,1.0,1.0533691174037465,0.25,0.21424820351009513,0.001,0.0009958416488081068,2494.0643242829387
50,-174.68828180038872,1.0,0.9891722701542557,1.0,0.7480223190141634,0.25,0.5170038643582616,0.001,0.00025515884094022535,2496.0771264471487
