rep,loglik,nu_true,nu_est,T1_true,T1_est,T2_true,T2_est,dij_true,dij_est,theta
1,-32633.909207973265,1.0,0.5420739198880866,1.0,0.3364920472203024,0.5,0.3328230243860983,5e-07,0.00010100001918412859,399297.73619114683
2,-34358.68514647226,1.0,0.5048762638715281,1.0,0.33092665171879027,0.5,0.38751080764557716,5e-07,0.000101,412685.6236366023
3,-4321.478101539582,1.0,0.7766090811011448,1.0,0.9595803832163448,0.5,0.1772663759526863,5e-07,0.000101,303992.3193840878
4,-26847.079715825716,1.0,0.6367024914100705,1.0,0.3874869946420743,0.5,0.3592288575407428,5e-07,0.00010100002128020742,361479.2948700882
5,-33010.52038007158,1.0,1.2961973652268364,1.0,1.5436041409186523,0.5,1.1029622699758208,5e-07,0.00010100000000000002,185273.9111757507
6,-26507.569980888657,1.0,2.109949567991386,1.0,1.042988969669087,0.5,2.3905568736230864,5e-07,0.00010099999679714442,128875.99136609517
7,-977.4536083320381,1.0,1.091559917957868,1.0,0.5554669487753419,0.5,1.068228942992693,5e-07,0.000101,232438.6327553875
8,-163897.4059488316,1.0,0.34764297725907123,1.0,0.335669377131577,0.5,0.4048868902960594,5e-07,0.000101,507626.9226083192
9,-63924.15370492234,1.0,0.43424907747151464,1.0,0.35750211405017235,0.5,0.13896601650867085,5e-07,0.000101,458770.51791499427
10,-58166.23982436853,1.0,0.7156942551645227,1.0,0.5215287254251987,0.5,0.16786847569298602,5e-07,0.000101,342811.03821635066
11,-14110.911231019447,1.0,0.8169973858961344,1.0,0.6160964357525933,0.5,0.3812481858076044,5e-07,0.000101,302190.70865196513
12,-8464.145111977294,1.0,0.9521163810622733,1.0,0.8256676319880758,0.5,0.8283812037001959,5e-07,0.00010100018436614423,250454.8168492321
13,-17655.907270251744,1.0,0.6063084113931275,1.0,0.4430972822066801,0.5,0.4066436653309376,5e-07,0.000101,365614.55356638436
14,-8238.5080943465,1.0,1.2556228476404796,1.0,1.3867258327115843,0.5,0.3397625121722531,5e-07,0.000101,211354.151777587
15,-6245.080594754727,1.0,0.790615003897993,1.0,0.707306760202692,0.5,0.35444029582610664,5e-07,0.00010099999437492502,304540.1107454611
16,-27883.73483197417,1.0,1.5027487212761157,1.0,2.767149224247852,0.5,0.18528876791205087,5e-07,0.000101,164612.74358622936
17,-451.3157459712784,1.0,1.0292101689424025,1.0,0.6553277974820375,0.5,0.9222614367101531,5e-07,0.000101,242042.79881130008
18,-17318.68649130749,1.0,0.6421130606667964,1.0,0.4831828734072679,0.5,0.5369345137987517,5e-07,0.00010175,344944.7756391095
19,-35598.30385927763,1.0,2.4372928335133013,1.0,1.3333380317991164,0.5,2.68347269167894,5e-07,0.00010099999016962152,112647.08390104017
20,-9302.902960957523,1.0,0.7464390905896533,1.0,0.8418392408760086,0.5,0.13773354944483684,5e-07,0.000101,318767.2183760916
21,-97132.16097834795,1.0,0.5411276000437595,1.0,0.7452990143990373,0.5,0.43779782995156924,5e-07,0.000101,371006.8816993671
22,-4241.715752812008,1.0,1.0020636488383081,1.0,0.7757867313467982,0.5,0.5790027496317461,5e-07,0.000101,254119.79176564128
23,-8883.131431711026,1.0,0.817386492539208,1.0,0.6797113417446123,0.5,0.6904227549496587,5e-07,0.000101,284914.9279773997
24,-25781.14613651279,1.0,0.5983512734372869,1.0,0.36570919224798343,0.5,0.3671854985231087,5e-07,0.0001010000187059635,374800.6041247561
25,-30031.99402865799,1.0,2.233771012720607,1.0,0.595521902271028,0.5,3.160567222815296,5e-07,0.00010099998040041221,121152.72937910518
26,-16670.12178054167,1.0,1.7685319789472185,1.0,1.3815749606765748,0.5,1.4835658140194816,5e-07,0.00010099999108428677,150996.81321256908
27,-4640.187977747824,1.0,0.9591753084736544,1.0,0.6339045620903375,0.5,0.6502026855467679,5e-07,0.00010024999999999998,263425.867121012
28,-47870.42464347975,1.0,2.905738895566335,1.0,4.544987892743548,0.5,0.48090607400912766,5e-07,0.0001009999854645449,94298.67283719176
29,-76657.73489719053,1.0,0.5973560193044308,1.0,1.1047035299866386,0.5,0.16336930154728957,5e-07,0.000101,346268.91245630657
30,-27882.302838430358,1.0,1.2202086750253507,1.0,0.9095744304196666,0.5,0.522670270364796,5e-07,0.000101,224599.92002833163
31,-9245.25013828092,1.0,1.3247683442741203,1.0,2.111091165346333,0.5,0.1865130182182848,5e-07,0.00010100000000000002,190310.2673120071
32,-4118.238298250471,1.0,0.7861973253720967,1.0,0.923101241738046,0.5,0.1995236604345721,5e-07,0.000101,302552.9084052735
33,-3873.529948300271,1.0,0.9676993067115162,1.0,1.0508834655872454,0.5,0.5508490282088163,5e-07,0.00010175,249942.4700189701
34,-6473.249758930029,1.0,0.7487125802731192,1.0,0.29714371290695674,0.5,0.7402262352755756,5e-07,0.000101,315279.3915596538
35,-12809.160695583145,1.0,0.6904072612392471,1.0,0.0001,0.5,1.1005614523656897,5e-07,0.00010100089301033936,326925.6432650617
36,-12164.5064035369,1.0,1.5063995162011874,1.0,2.437372154859202,0.5,0.15591645537933213,5e-07,0.000101,170709.40613350834
37,-14821.261309381342,1.0,0.7883299614070202,1.0,1.2535795213962877,0.5,0.12233034067293823,5e-07,0.000101,290667.98685750674
38,-55814.76396291773,1.0,1.7855314609526804,1.0,3.7764960817299795,0.5,0.13555355222176857,5e-07,0.000101,136365.23735480034
39,-5158.726592413375,1.0,1.2801014370883372,1.0,0.19192272924168643,0.5,1.9153057229036983,5e-07,0.00010100000000000002,198693.16093565492
40,-13868.992775468156,1.0,0.6443439280013168,1.0,0.6989638888075146,0.5,0.18881332158631417,5e-07,0.00010099999999999999,351287.42468062596
41,-21963.334106167535,1.0,1.860332962122441,1.0,2.5613966944792197,0.5,0.21606935995639043,5e-07,0.00010099998829525885,147962.9811407206
42,-25195.915328283885,1.0,0.6379255423683299,1.0,0.5829638759508513,0.5,0.5087031295607032,5e-07,0.00010099999999999999,342516.43985997356
43,-2578.1124271518383,1.0,1.1831798622867875,1.0,1.5144254603095328,0.5,0.23169612154602792,5e-07,0.000101,218091.41635858873
44,-68304.39581303541,1.0,0.7841300334098747,1.0,0.8666018913070503,0.5,0.8764199977476346,5e-07,0.00010100044936174047,276667.957480323
45,-45939.592276770956,1.0,0.4585180360902467,1.0,0.0001,0.5,0.6565146667168176,5e-07,0.00010099990676864587,438755.1085998802
46,-65013.6089615033,1.0,0.411646546878092,1.0,0.25107118537490775,0.5,0.24994710306368248,5e-07,0.00010100001193797673,471998.84841745964
47,-6814.590042016876,1.0,0.802928802318029,1.0,0.5739391422672105,0.5,0.488710592169905,5e-07,0.00010099999630810398,301855.7458180062
48,-27825.502486375888,1.0,2.1535859375203534,1.0,3.2782756084023568,0.5,0.24274530802083935,5e-07,0.000101,126337.8602487049
49,-25221.487120824168,1.0,0.5552390418015922,1.0,0.3728078531524518,0.5,0.38383406074758286,5e-07,0.00010100003010032874,389321.0898239918
50,-46852.37114089758,1.0,0.6117302318642338,1.0,0.6546753484977891,0.5,0.5107593955157794,5e-07,0.000101,346960.91302813136
